transaction_id,customer_id,account_id,timestamp,amount,currency,channel,transaction_type,merchant_category,city,is_fraud,fraud_type,status,masked_card,dup_type
TXN00000779,CUST003810,ACC0007221,2024-02-13 18:01:21,540.84,SAR,ONLINE,REFUND,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1487,EXACT_DUPLICATE
TXN00000779,CUST003810,ACC0007221,2024-02-13 18:01:21,540.84,SAR,ONLINE,REFUND,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3928,EXACT_DUPLICATE
TXN00032635,CUST003762,ACC0007147,2024-02-13 20:06:25,2952.17,USD,ATM,CASH_WITHDRAWAL,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-7501,EXACT_DUPLICATE
TXN00032635,CUST003762,ACC0007147,2024-02-13 20:06:25,2952.17,USD,ATM,CASH_WITHDRAWAL,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2552,EXACT_DUPLICATE
TXN00028969,CUST003091,ACC0003974,2024-02-13 22:22:42,15.38,SAR,POS,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4651,EXACT_DUPLICATE
TXN00028969,CUST003091,ACC0003974,2024-02-13 22:22:42,15.38,SAR,POS,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8870,EXACT_DUPLICATE
TXN00035798,CUST004079,ACC0004610,2024-02-14 13:03:45,481.56,GBP,MOBILE,TRANSFER,CRYPTO,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-1251,EXACT_DUPLICATE
TXN00035798,CUST004079,ACC0004610,2024-02-14 13:03:45,481.56,GBP,MOBILE,TRANSFER,CRYPTO,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-8795,EXACT_DUPLICATE
TXN00038784,CUST006669,ACC0002705,2024-02-14 20:12:43,474.3,GBP,ONLINE,TRANSFER,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-7329,EXACT_DUPLICATE
TXN00038784,CUST006669,ACC0002705,2024-02-14 20:12:43,474.3,GBP,ONLINE,TRANSFER,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9574,EXACT_DUPLICATE
TXN00024748,CUST003182,ACC0005716,2024-02-16 11:17:53,2841.36,USD,mobile,CASH_WITHDRAWAL,UNKNOWN,Medina,0,LEGITIMATE,COMPLETED,****-****-****-2267,EXACT_DUPLICATE
TXN00024748,CUST003182,ACC0005716,2024-02-16 11:17:53,2841.36,USD,MOBILE,CASH_WITHDRAWAL,UNKNOWN,Medina,0,LEGITIMATE,COMPLETED,****-****-****-2234,EXACT_DUPLICATE
TXN00025385,CUST006905,ACC0002007,2024-02-19 10:00:11,416.64,SAR,ONLINE,DEBIT,CRYPTO,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8296,EXACT_DUPLICATE
TXN00025385,CUST006905,ACC0002007,2024-02-19 10:00:11,416.64,SAR,ONLINE,DEBIT,CRYPTO,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8325,EXACT_DUPLICATE
TXN00038945,CUST001870,ACC0002392,2024-02-19 12:08:48,813.29,SAR,MOBILE,TRANSFER,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6614,EXACT_DUPLICATE
TXN00038945,CUST001870,ACC0002392,2024-02-19 12:08:48,813.29,SAR,MOBILE,TRANSFER,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6828,EXACT_DUPLICATE
TXN00041694,CUST002319,ACC0009000,2024-02-20 13:32:35,413.03,GBP,MOBILE,CREDIT,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6620,EXACT_DUPLICATE
TXN00041694,CUST002319,ACC0009000,2024-02-20 13:32:35,413.03,GBP,MOBILE,CREDIT,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6151,EXACT_DUPLICATE
TXN00014094,CUST001726,ACC0001059,2024-02-20 20:55:54,506.03,SAR,BRANCH,DEBIT,FOOD,,0,LEGITIMATE,COMPLETED,****-****-****-8926,EXACT_DUPLICATE
TXN00014094,CUST001726,ACC0001059,2024-02-20 20:55:54,506.03,SAR,BRANCH,DEBIT,FOOD,,0,LEGITIMATE,COMPLETED,****-****-****-1315,EXACT_DUPLICATE
TXN00006284,CUST003761,ACC0004012,2024-02-20 22:04:10,2864.33,SAR,ONLINE,DEBIT,RETAIL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-3426,EXACT_DUPLICATE
TXN00006284,CUST003761,ACC0004012,2024-02-20 22:04:10,2864.33,SAR,ONLINE,DEBIT,RETAIL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-9863,EXACT_DUPLICATE
TXN00021680,CUST000775,ACC0007715,2024-02-21 02:39:13,3.5,SAR,ATM,CREDIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8658,EXACT_DUPLICATE
TXN00021680,CUST000775,ACC0007715,2024-02-21 02:39:13,3.5,SAR,ATM,CREDIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8830,EXACT_DUPLICATE
TXN00030621,CUST005940,ACC0008306,2024-02-23 02:31:28,1203.14,SAR,ONLINE,CREDIT,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-2029,EXACT_DUPLICATE
TXN00030621,CUST005940,ACC0008306,2024-02-23 02:31:28,1203.14,SAR,ONLINE,CREDIT,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-7789,EXACT_DUPLICATE
TXN00014329,CUST003593,ACC0008008,2024-02-23 13:05:08,180.89,USD,POS,DEBIT,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-4069,EXACT_DUPLICATE
TXN00014329,CUST003593,ACC0008008,2024-02-23 13:05:08,180.89,USD,POS,DEBIT,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-4848,EXACT_DUPLICATE
TXN00004927,CUST007931,ACC0009883,2024-02-23 15:30:25,348.17,SAR,POS,DEBIT,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-8419,EXACT_DUPLICATE
TXN00004927,CUST007931,ACC0009883,2024-02-23 15:30:25,348.17,SAR,POS,DEBIT,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-8502,EXACT_DUPLICATE
TXN00023080,CUST003458,ACC0000914,2024-02-24 07:32:23,1889.69,SAR,ONLINE,CASH_WITHDRAWAL,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9456,EXACT_DUPLICATE
TXN00023080,CUST003458,ACC0000914,2024-02-24 07:32:23,1889.69,SAR,ONLINE,CASH_WITHDRAWAL,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1651,EXACT_DUPLICATE
TXN00017471,CUST002227,ACC0003745,2024-02-26 21:37:32,2041.63,SAR,MOBILE,DEBIT,RETAIL,Riyadh,1,INSIDER_FRAUD,BLOCKED,****-****-****-2516,EXACT_DUPLICATE
TXN00017471,CUST002227,ACC0003745,2024-02-26 21:37:32,2041.63,SAR,MOBILE,DEBIT,RETAIL,Riyadh,1,INSIDER_FRAUD,BLOCKED,****-****-****-9050,EXACT_DUPLICATE
TXN00016478,CUST007883,ACC0004308,2024-02-28 02:36:01,115.67,SAR,POS,TRANSFER,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-5907,EXACT_DUPLICATE
TXN00016478,CUST007883,ACC0004308,2024-02-28 02:36:01,115.67,SAR,POS,TRANSFER,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-9741,EXACT_DUPLICATE
TXN00044175,CUST006826,ACC0008534,2024-02-29 08:25:18,152646.27,SAR,ONLINE,TRANSFER,RETAIL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-5348,EXACT_DUPLICATE
TXN00044175,CUST006826,ACC0008534,2024-02-29 08:25:18,152646.27,SAR,ONLINE,TRANSFER,RETAIL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-6128,EXACT_DUPLICATE
TXN00002909,CUST002880,ACC0001766,2024-02-29 12:03:10,425.96,SAR,POS,DEBIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8777,EXACT_DUPLICATE
TXN00002909,CUST002880,ACC0001766,2024-02-29 12:03:10,425.96,SAR,POS,DEBIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4413,EXACT_DUPLICATE
TXN00016669,CUST003450,ACC0000444,2024-02-29 12:31:50,4.99,USD,ONLINE,TRANSFER,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4529,EXACT_DUPLICATE
TXN00016669,CUST003450,ACC0000444,2024-02-29 12:31:50,4.99,USD,ONLINE,TRANSFER,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2449,EXACT_DUPLICATE
TXN00025718,CUST003292,ACC0004969,2024-02-29 16:14:33,133.3,SAR,POS,TRANSFER,GAMBLING,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8513,EXACT_DUPLICATE
TXN00025718,CUST003292,ACC0004969,2024-02-29 16:14:33,133.3,SAR,POS,TRANSFER,GAMBLING,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5514,EXACT_DUPLICATE
TXN00046579,CUST003248,ACC0001043,2024-03-01 16:24:34,897.63,SAR,ATM,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1097,EXACT_DUPLICATE
TXN00046579,CUST003248,ACC0001043,2024-03-01 16:24:34,897.63,SAR,ATM,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9213,EXACT_DUPLICATE
TXN00039447,CUST007353,ACC0001966,2024-03-01 17:01:15,610.32,SAR,MOBILE,CASH_WITHDRAWAL,FUEL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-8217,EXACT_DUPLICATE
TXN00039447,CUST007353,ACC0001966,2024-03-01 17:01:15,610.32,SAR,MOBILE,CASH_WITHDRAWAL,FUEL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-8066,EXACT_DUPLICATE
TXN00014675,CUST004784,ACC0006330,2024-03-01 22:37:04,291.49,,ATM,TRANSFER,UNKNOWN,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-4935,EXACT_DUPLICATE
TXN00014675,CUST004784,ACC0006330,2024-03-01 22:37:04,291.49,,ATM,TRANSFER,UNKNOWN,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-4932,EXACT_DUPLICATE
TXN00026697,CUST007332,ACC0001807,2024-03-02 00:14:49,951.41,SAR,ATM,TRANSFER,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5896,EXACT_DUPLICATE
TXN00026697,CUST007332,ACC0001807,2024-03-02 00:14:49,951.41,SAR,ATM,TRANSFER,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8010,EXACT_DUPLICATE
TXN00025608,CUST007212,ACC0004623,2024-03-02 02:30:03,1007.13,SAR,ONLINE,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6041,EXACT_DUPLICATE
TXN00025608,CUST007212,ACC0004623,2024-03-02 02:30:03,1007.13,SAR,ONLINE,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1969,EXACT_DUPLICATE
TXN00046132,CUST003840,ACC0000194,2024-03-03 08:33:31,397.49,SAR,,CREDIT,FUEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-7393,EXACT_DUPLICATE
TXN00046132,CUST003840,ACC0000194,2024-03-03 08:33:31,397.49,SAR,,CREDIT,FUEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5117,EXACT_DUPLICATE
TXN00031945,CUST001326,ACC0008414,2024-03-05 05:34:18,144385.4,SAR,POS,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4711,EXACT_DUPLICATE
TXN00031945,CUST001326,ACC0008414,2024-03-05 05:34:18,144385.4,SAR,POS,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1747,EXACT_DUPLICATE
TXN00027645,CUST006679,ACC0002510,2024-03-05 18:33:51,103.02,SAR,ATM,TRANSFER,ELECTRONICS,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-3277,EXACT_DUPLICATE
TXN00027645,CUST006679,ACC0002510,2024-03-05 18:33:51,103.02,SAR,ATM,TRANSFER,ELECTRONICS,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-7059,EXACT_DUPLICATE
TXN00015300,CUST001655,ACC0005581,2024-03-06 09:29:08,4785.36,,POS,DEBIT,TRAVEL,Jeddah,0,LEGITIMATE,PENDING,****-****-****-7331,EXACT_DUPLICATE
TXN00015300,CUST001655,ACC0005581,2024-03-06 09:29:08,4785.36,,POS,DEBIT,TRAVEL,Jeddah,0,LEGITIMATE,PENDING,****-****-****-1696,EXACT_DUPLICATE
TXN00005978,CUST000793,ACC0007644,2024-03-06 20:37:57,3278.49,SAR,ATM,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8816,EXACT_DUPLICATE
TXN00005978,CUST000793,ACC0007644,2024-03-06 20:37:57,3278.49,SAR,ATM,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4863,EXACT_DUPLICATE
TXN00020643,CUST004438,ACC0009855,2024-03-07 13:22:22,149.71,EUR,ATM,DEBIT,RETAIL,Jeddah,1,IDENTITY_THEFT,BLOCKED,****-****-****-7258,EXACT_DUPLICATE
TXN00020643,CUST004438,ACC0009855,2024-03-07 13:22:22,149.71,EUR,ATM,DEBIT,RETAIL,Jeddah,1,IDENTITY_THEFT,BLOCKED,****-****-****-9290,EXACT_DUPLICATE
TXN00031970,CUST001809,ACC0007687,2024-03-09 09:26:50,336.97,SAR,POS,CREDIT,FUEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-6564,EXACT_DUPLICATE
TXN00031970,CUST001809,ACC0007687,2024-03-09 09:26:50,336.97,SAR,POS,CREDIT,FUEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-4465,EXACT_DUPLICATE
TXN00049772,CUST004213,ACC0001624,2024-03-09 20:50:25,1643.64,EUR,ATM,CREDIT,,Jeddah,0,LEGITIMATE,FAILED,****-****-****-8586,EXACT_DUPLICATE
TXN00049772,CUST004213,ACC0001624,2024-03-09 20:50:25,1643.64,EUR,ATM,CREDIT,,Jeddah,0,LEGITIMATE,FAILED,****-****-****-5824,EXACT_DUPLICATE
TXN00034581,CUST000112,ACC0005790,2024-03-10 08:14:27,515.48,SAR,MOBILE,CASH_WITHDRAWAL,ELECTRONICS,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5340,EXACT_DUPLICATE
TXN00034581,CUST000112,ACC0005790,2024-03-10 08:14:27,515.48,SAR,MOBILE,CASH_WITHDRAWAL,ELECTRONICS,Medina,0,LEGITIMATE,COMPLETED,****-****-****-6543,EXACT_DUPLICATE
TXN00022569,CUST007446,ACC0000904,2024-03-12 08:47:45,387871.0,SAR,ATM,CREDIT,RETAIL,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-2192,EXACT_DUPLICATE
TXN00022569,CUST007446,ACC0000904,2024-03-12 08:47:45,387871.0,SAR,ATM,CREDIT,RETAIL,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-9230,EXACT_DUPLICATE
TXN00007871,CUST001549,ACC0006144,2024-03-12 13:13:14,1753.37,SAR,MOBILE,CREDIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7641,EXACT_DUPLICATE
TXN00007871,CUST001549,ACC0006144,2024-03-12 13:13:14,1753.37,SAR,MOBILE,CREDIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6286,EXACT_DUPLICATE
TXN00017381,CUST006120,ACC0002335,2024-03-13 01:34:50,66.82,SAR,ONLINE,CREDIT,FOOD,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-4756,EXACT_DUPLICATE
TXN00017381,CUST006120,ACC0002335,2024-03-13 01:34:50,66.82,SAR,ONLINE,CREDIT,FOOD,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-8274,EXACT_DUPLICATE
TXN00045859,CUST003505,ACC0001659,2024-03-14 13:22:15,1260.37,,POS,CASH_WITHDRAWAL,,Medina,1,CARD_NOT_PRESENT,BLOCKED,****-****-****-7433,EXACT_DUPLICATE
TXN00045859,CUST003505,ACC0001659,2024-03-14 13:22:15,1260.37,,POS,CASH_WITHDRAWAL,,Medina,1,CARD_NOT_PRESENT,BLOCKED,****-****-****-8097,EXACT_DUPLICATE
TXN00049032,CUST000556,ACC0002585,2024-03-15 08:21:06,3862.4,SAR,ONLINE,REFUND,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-3945,EXACT_DUPLICATE
TXN00049032,CUST000556,ACC0002585,2024-03-15 08:21:06,3862.4,SAR,ONLINE,REFUND,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5945,EXACT_DUPLICATE
TXN00033736,CUST000340,ACC0006783,2024-03-15 21:47:49,1062.23,GBP,ONLINE,CASH_WITHDRAWAL,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3550,EXACT_DUPLICATE
TXN00033736,CUST000340,ACC0006783,2024-03-15 21:47:49,1062.23,GBP,ONLINE,CASH_WITHDRAWAL,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4636,EXACT_DUPLICATE
TXN00046669,CUST004595,ACC0006840,2024-03-17 18:17:34,149.8,SAR,MOBILE,TRANSFER,FOOD,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-6194,EXACT_DUPLICATE
TXN00046669,CUST004595,ACC0006840,2024-03-17 18:17:34,149.8,SAR,MOBILE,TRANSFER,FOOD,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-7244,EXACT_DUPLICATE
TXN00006712,CUST000933,ACC0006660,2024-03-18 19:57:44,631.69,SAR,POS,CASH_WITHDRAWAL,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3654,EXACT_DUPLICATE
TXN00006712,CUST000933,ACC0006660,2024-03-18 19:57:44,631.69,SAR,POS,CASH_WITHDRAWAL,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5477,EXACT_DUPLICATE
TXN00002451,CUST006054,ACC0005440,2024-03-19 00:26:10,164.08,SAR,POS,REFUND,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6434,EXACT_DUPLICATE
TXN00002451,CUST006054,ACC0005440,2024-03-19 00:26:10,164.08,SAR,POS,REFUND,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-7518,EXACT_DUPLICATE
TXN00048265,CUST000579,ACC0007570,2024-03-19 20:32:57,356.5,AED,MOBILE,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3153,EXACT_DUPLICATE
TXN00048265,CUST000579,ACC0007570,2024-03-19 20:32:57,356.5,AED,MOBILE,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8714,EXACT_DUPLICATE
TXN00012100,CUST004017,ACC0009837,2024-03-23 10:00:00,101.43,SAR,ONLINE,CREDIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2220,EXACT_DUPLICATE
TXN00012100,CUST004017,ACC0009837,2024-03-23 10:00:00,101.43,SAR,ONLINE,CREDIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2400,EXACT_DUPLICATE
TXN00030171,CUST001658,ACC0005629,2024-03-23 12:58:28,10.09,SAR,MOBILE,TRANSFER,FUEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-8227,EXACT_DUPLICATE
TXN00030171,CUST001658,ACC0005629,2024-03-23 12:58:28,10.09,SAR,MOBILE,TRANSFER,FUEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-8003,EXACT_DUPLICATE
TXN00019263,CUST007888,ACC0004397,2024-03-25 03:09:34,1121.52,EUR,ATM,DEBIT,,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-8089,EXACT_DUPLICATE
TXN00019263,CUST007888,ACC0004397,2024-03-25 03:09:34,1121.52,EUR,ATM,DEBIT,,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-1807,EXACT_DUPLICATE
TXN00010705,CUST000598,ACC0005117,2024-03-25 14:58:26,492.52,SAR,ATM,DEBIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5415,EXACT_DUPLICATE
TXN00010705,CUST000598,ACC0005117,2024-03-25 14:58:26,492.52,SAR,ATM,DEBIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6323,EXACT_DUPLICATE
TXN00041865,CUST007951,ACC0009289,2024-03-26 08:38:03,445.33,AED,MOBILE,TRANSFER,RETAIL,Khobar,1,IDENTITY_THEFT,BLOCKED,****-****-****-2786,EXACT_DUPLICATE
TXN00041865,CUST007951,ACC0009289,2024-03-26 08:38:03,445.33,AED,MOBILE,TRANSFER,RETAIL,Khobar,1,IDENTITY_THEFT,BLOCKED,****-****-****-7847,EXACT_DUPLICATE
TXN00005825,CUST005679,ACC0009052,2024-03-27 05:09:53,7.03,SAR,ATM,CREDIT,FOOD,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-3547,EXACT_DUPLICATE
TXN00005825,CUST005679,ACC0009052,2024-03-27 05:09:53,7.03,SAR,ATM,CREDIT,FOOD,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-8229,EXACT_DUPLICATE
TXN00018517,CUST000722,ACC0000971,2024-03-27 18:46:06,45.01,SAR,ONLINE,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7625,EXACT_DUPLICATE
TXN00018517,CUST000722,ACC0000971,2024-03-27 18:46:06,45.01,SAR,ONLINE,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7994,EXACT_DUPLICATE
TXN00039207,CUST004059,ACC0002798,2024-03-28 05:24:40,354.75,SAR,ATM,CREDIT,FOOD,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-9118,EXACT_DUPLICATE
TXN00039207,CUST004059,ACC0002798,2024-03-28 05:24:40,354.75,SAR,ATM,CREDIT,FOOD,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-9389,EXACT_DUPLICATE
TXN00002736,CUST002361,ACC0008398,2024-03-28 06:44:40,1175.26,SAR,MOBILE,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4247,EXACT_DUPLICATE
TXN00002736,CUST002361,ACC0008398,2024-03-28 06:44:40,1175.26,SAR,MOBILE,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5819,EXACT_DUPLICATE
TXN00024863,CUST005802,ACC0004806,2024-03-28 15:32:57,441.75,SAR,ONLINE,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9746,EXACT_DUPLICATE
TXN00024863,CUST005802,ACC0004806,2024-03-28 15:32:57,441.75,SAR,ONLINE,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4183,EXACT_DUPLICATE
TXN00009730,CUST002399,ACC0005057,2024-03-29 02:25:50,171.47,SAR,ATM,TRANSFER,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9215,EXACT_DUPLICATE
TXN00009730,CUST002399,ACC0005057,2024-03-29 02:25:50,171.47,SAR,ATM,TRANSFER,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5230,EXACT_DUPLICATE
TXN00046595,CUST007152,ACC0001682,2024-03-30 00:09:44,705.32,SAR,POS,TRANSFER,FOOD,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-3287,EXACT_DUPLICATE
TXN00046595,CUST007152,ACC0001682,2024-03-30 00:09:44,705.32,SAR,POS,TRANSFER,FOOD,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-2242,EXACT_DUPLICATE
TXN00049355,CUST001506,ACC0000172,2024-04-02 23:30:28,318.05,SAR,ONLINE,TRANSFER,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-7148,EXACT_DUPLICATE
TXN00049355,CUST001506,ACC0000172,2024-04-02 23:30:28,318.05,SAR,ONLINE,TRANSFER,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-8353,EXACT_DUPLICATE
TXN00022262,CUST006709,ACC0003644,2024-04-03 02:07:21,48.38,SAR,ONLINE,CREDIT,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9837,EXACT_DUPLICATE
TXN00022262,CUST006709,ACC0003644,2024-04-03 02:07:21,48.38,SAR,ONLINE,CREDIT,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8840,EXACT_DUPLICATE
TXN00045167,CUST006224,ACC0004774,2024-04-03 23:50:29,733.18,SAR,ONLINE,REFUND,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-6361,EXACT_DUPLICATE
TXN00045167,CUST006224,ACC0004774,2024-04-03 23:50:29,733.18,SAR,ONLINE,REFUND,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-2397,EXACT_DUPLICATE
TXN00035801,CUST004297,ACC0004772,2024-04-04 11:10:40,304.73,EUR,ONLINE,TRANSFER,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-6619,EXACT_DUPLICATE
TXN00035801,CUST004297,ACC0004772,2024-04-04 11:10:40,304.73,EUR,ONLINE,TRANSFER,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9252,EXACT_DUPLICATE
TXN00026653,CUST005697,ACC0009783,2024-04-04 20:51:26,274.47,SAR,POS,DEBIT,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9384,EXACT_DUPLICATE
TXN00026653,CUST005697,ACC0009783,2024-04-04 20:51:26,274.47,SAR,POS,DEBIT,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8573,EXACT_DUPLICATE
TXN00016673,CUST006553,ACC0004236,2024-04-07 02:41:06,1373.82,SAR,BRANCH,TRANSFER,RETAIL,Jeddah,1,ACCOUNT_TAKEOVER,CONFIRMED_FRAUD,****-****-****-1122,EXACT_DUPLICATE
TXN00016673,CUST006553,ACC0004236,2024-04-07 02:41:06,1373.82,SAR,BRANCH,TRANSFER,RETAIL,Jeddah,1,ACCOUNT_TAKEOVER,CONFIRMED_FRAUD,****-****-****-8699,EXACT_DUPLICATE
TXN00049929,CUST006221,ACC0002442,2024-04-07 18:10:29,1091.22,GBP,ONLINE,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1667,EXACT_DUPLICATE
TXN00049929,CUST006221,ACC0002442,2024-04-07 18:10:29,1091.22,GBP,ONLINE,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7243,EXACT_DUPLICATE
TXN00013222,CUST000706,ACC0009547,2024-04-08 20:28:36,1085.54,SAR,BRANCH,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6136,EXACT_DUPLICATE
TXN00013222,CUST000706,ACC0009547,2024-04-08 20:28:36,1085.54,SAR,BRANCH,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2339,EXACT_DUPLICATE
