transaction_id,customer_id,account_id,timestamp,amount,currency,channel,transaction_type,merchant_category,city,is_fraud,fraud_type,status,masked_card,z_score,anomaly_level
TXN00004942,CUST003976,ACC0009137,2024-08-18 11:38:17,417532.99,SAR,POS,DEBIT,RETAIL,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-4364,6.366932011399859,EXTREME_OUTLIER
TXN00039173,CUST001907,ACC0000481,2024-05-28 22:01:28,417291.06,SAR,MOBILE,CASH_WITHDRAWAL,GAMBLING,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6165,6.363121077740387,EXTREME_OUTLIER
TXN00004177,CUST003761,ACC0008891,2024-10-20 17:31:55,417286.41,SAR,ONLINE,DEBIT,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1772,6.3630478299351685,EXTREME_OUTLIER
TXN00014590,CUST007223,ACC0008799,2024-09-17 18:56:13,417212.56,USD,ATM,REFUND,UNKNOWN,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1849,6.361884528770568,EXTREME_OUTLIER
TXN00003155,CUST000249,ACC0008454,2024-10-22 22:04:37,416926.09,USD,POS,CREDIT,UNKNOWN,Dammam,1,IDENTITY_THEFT,BLOCKED,****-****-****-2192,6.357371991402615,EXTREME_OUTLIER
TXN00003223,CUST004733,ACC0009487,2024-01-29 01:25:52,416782.24,USD,ATM,CREDIT,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9766,6.355106035105689,EXTREME_OUTLIER
TXN00038382,CUST006279,ACC0005944,2024-09-18 08:56:42,416755.71,EUR,mobile,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,PENDING,****-****-****-9657,6.354688128810539,EXTREME_OUTLIER
TXN00015846,CUST005494,ACC0003223,2024-10-30 09:00:37,416553.19,EUR,ONLINE,CREDIT,GAMBLING,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1312,6.351497989990565,EXTREME_OUTLIER
TXN00011477,CUST007541,ACC0003435,2024-12-07 13:22:48,416444.87,SAR,ONLINE,DEBIT,FOOD,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-3006,6.349791709934375,EXTREME_OUTLIER
TXN00004912,CUST006003,ACC0004671,2024-10-13 00:33:27,416138.54,SAR,ONLINE,DEBIT,ELECTRONICS,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-3132,6.344966333553165,EXTREME_OUTLIER
TXN00036027,CUST004144,ACC0002804,2024-04-10 12:17:12,415720.6,SAR,BRANCH,TRANSFER,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8306,6.338382852324546,EXTREME_OUTLIER
TXN00006172,CUST006484,ACC0003868,2024-08-04 09:32:29,415712.94,SAR,ONLINE,DEBIT,FUEL,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-5634,6.3382621903486385,EXTREME_OUTLIER
TXN00024764,CUST002803,ACC0000074,2024-10-22 20:46:35,415452.42,SAR,POS,DEBIT,CRYPTO,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-5827,6.334158422990453,EXTREME_OUTLIER
TXN00046175,CUST002324,ACC0005490,2024-07-14 02:39:11,415407.46,AED,MOBILE,CASH_WITHDRAWAL,FOOD,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-9431,6.333450203351179,EXTREME_OUTLIER
TXN00039383,CUST001408,ACC0003639,2024-06-20 16:20:15,415336.15,SAR,ONLINE,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5309,6.332326912815664,EXTREME_OUTLIER
TXN00025887,CUST003072,ACC0008186,2024-01-04 00:15:24,415162.94,AED,POS,DEBIT,RETAIL,Medina,0,LEGITIMATE,completed,****-****-****-7905,6.329598471451811,EXTREME_OUTLIER
TXN00022112,CUST000916,ACC0003799,2024-09-23 10:58:42,414863.85,SAR,MOBILE,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9252,6.324887141115715,EXTREME_OUTLIER
TXN00035180,CUST005823,ACC0001433,2024-08-03 21:21:28,414718.89,USD,MOBILE,CREDIT,TRAVEL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-9875,6.322603699858835,EXTREME_OUTLIER
TXN00042223,CUST001286,ACC0005769,2024-12-02 06:30:15,414710.75,GBP,POS,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8480,6.322475476819162,EXTREME_OUTLIER
TXN00034201,CUST006682,ACC0008090,2024-03-21 00:27:53,414579.22,SAR,POS,REFUND,TRAVEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1252,6.320403587825526,EXTREME_OUTLIER
TXN00047894,CUST007765,ACC0007691,2024-11-28 10:11:40,414567.47,SAR,MOBILE,CREDIT,ELECTRONICS,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-2726,6.320218499285457,EXTREME_OUTLIER
TXN00035633,CUST001397,ACC0002539,2024-05-31 05:44:11,414349.84,SAR,ONLINE,DEBIT,UNKNOWN,Medina,0,LEGITIMATE,COMPLETED,****-****-****-8970,6.316790344479064,EXTREME_OUTLIER
TXN00002015,CUST000212,ACC0005844,2024-10-27 09:55:10,413945.9,SAR,ONLINE,CASH_WITHDRAWAL,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2615,6.31042739427691,EXTREME_OUTLIER
TXN00038657,CUST007104,ACC0004848,2024-01-17 08:20:57,413235.48,SAR,POS,CASH_WITHDRAWAL,CRYPTO,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3382,6.299236704861119,EXTREME_OUTLIER
TXN00004415,CUST006587,ACC0007291,2024-04-29 17:22:35,413068.31,SAR,POS,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4841,6.296603406882969,EXTREME_OUTLIER
TXN00001259,CUST001035,ACC0009915,2024-07-09 00:35:42,412527.26,SAR,ATM,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3684,6.288080670320917,EXTREME_OUTLIER
TXN00032346,CUST003740,ACC0007992,2024-10-01 21:50:02,412490.22,AED,POS,CREDIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1609,6.287497208233756,EXTREME_OUTLIER
TXN00022875,CUST007741,ACC0004634,2024-10-16 14:20:08,412398.49,SAR,ONLINE,DEBIT,,Medina,0,LEGITIMATE,COMPLETED,****-****-****-4754,6.286052257443926,EXTREME_OUTLIER
TXN00041141,CUST002865,ACC0001373,2024-02-16 08:11:20,412314.73,SAR,POS,DEBIT,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3617,6.2847328518170205,EXTREME_OUTLIER
TXN00020519,CUST003266,ACC0006878,2024-02-11 22:30:06,412277.41,SAR,BRANCH,DEBIT,CRYPTO,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6371,6.28414497910933,EXTREME_OUTLIER
TXN00048708,CUST006218,ACC0002289,2024-07-02 07:28:36,411883.69,USD,MOBILE,CASH_WITHDRAWAL,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6232,6.277943016556496,EXTREME_OUTLIER
TXN00026557,CUST002639,ACC0000731,2024-04-25 12:30:32,411728.15,AED,MOBILE,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,FAILED,****-****-****-9683,6.275492916852474,EXTREME_OUTLIER
TXN00014459,CUST006711,ACC0005788,2024-12-27 04:47:25,411673.86,SAR,ONLINE,CREDIT,ELECTRONICS,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5912,6.274637729036275,EXTREME_OUTLIER
TXN00035139,CUST001112,ACC0001078,2024-10-14 18:48:05,411553.22,SAR,ATM,CREDIT,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-5671,6.272737381676796,EXTREME_OUTLIER
TXN00038498,CUST000733,ACC0002299,2024-09-19 00:46:37,411190.71,SAR,ONLINE,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6223,6.267027045790817,EXTREME_OUTLIER
TXN00010363,CUST004655,ACC0008211,2024-01-13 22:49:07,411014.34,SAR,BRANCH,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8802,6.264248827423847,EXTREME_OUTLIER
TXN00021410,CUST007795,ACC0005604,2024-09-01 11:22:53,410746.9,SAR,POS,CREDIT,CRYPTO,Medina,0,LEGITIMATE,COMPLETED,****-****-****-4317,6.260036054729723,EXTREME_OUTLIER
TXN00015603,CUST000794,ACC0001513,2024-05-12 16:00:54,410483.95,SAR,ONLINE,TRANSFER,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3607,6.255894009486231,EXTREME_OUTLIER
TXN00004515,CUST002946,ACC0000926,2024-11-12 01:12:07,410039.29,SAR,ONLINE,DEBIT,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-9578,6.248889629041388,EXTREME_OUTLIER
TXN00028714,CUST003881,ACC0003865,2024-10-25 16:11:43,409846.53,SAR,POS,TRANSFER,ELECTRONICS,Riyadh,0,LEGITIMATE,PENDING,****-****-****-5712,6.245853231851293,EXTREME_OUTLIER
TXN00039089,CUST003371,ACC0002274,2024-02-29 00:56:25,409637.32,SAR,ONLINE,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9716,6.242557710705101,EXTREME_OUTLIER
TXN00005434,CUST003220,ACC0002481,2024-02-03 04:05:40,409604.27,EUR,ATM,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3589,6.242037099960482,EXTREME_OUTLIER
TXN00047939,CUST005647,ACC0008065,2024-11-10 00:04:45,409510.56,SAR,POS,TRANSFER,GAMBLING,Medina,1,ACCOUNT_TAKEOVER,BLOCKED,****-****-****-1939,6.240560959782624,EXTREME_OUTLIER
TXN00045702,CUST006830,ACC0004782,2024-10-29 00:09:28,409293.16,SAR,ATM,CASH_WITHDRAWAL,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7759,6.237136427985951,EXTREME_OUTLIER
TXN00027147,CUST006959,ACC0002314,2024-10-08 01:05:13,408644.48,SAR,BRANCH,DEBIT,GAMBLING,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9167,6.226918280396871,EXTREME_OUTLIER
TXN00034917,CUST003561,ACC0008594,2024-01-31 22:32:19,408448.5,SAR,MOBILE,CREDIT,UNKNOWN,Riyadh,1,ACCOUNT_TAKEOVER,BLOCKED,****-****-****-2187,6.223831161070688,EXTREME_OUTLIER
TXN00017641,CUST000615,ACC0002509,2024-01-20 08:32:42,408210.06,SAR,,TRANSFER,TRAVEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-3028,6.2200752026456705,EXTREME_OUTLIER
TXN00034501,CUST000139,ACC0008898,2024-06-08 21:27:40,407780.58,SAR,POS,CASH_WITHDRAWAL,RETAIL,Jeddah,1,IDENTITY_THEFT,UNDER_REVIEW,****-****-****-3551,6.213309940842381,EXTREME_OUTLIER
TXN00036004,CUST007480,ACC0002445,2024-04-10 02:21:12,407725.32,SAR,POS,CASH_WITHDRAWAL,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9213,6.2124394733764925,EXTREME_OUTLIER
TXN00031030,CUST007198,ACC0003408,2024-03-05 20:57:24,407481.8,SAR,MOBILE,CASH_WITHDRAWAL,GAMBLING,Jeddah,0,LEGITIMATE,PENDING,****-****-****-1386,6.2086034936933,EXTREME_OUTLIER
TXN00048704,CUST003766,ACC0009048,2024-06-13 06:33:49,407260.01,SAR,POS,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2330,6.205109809667614,EXTREME_OUTLIER
TXN00011633,CUST005819,ACC0003043,2024-11-28 14:36:08,407227.79,SAR,ONLINE,CASH_WITHDRAWAL,UNKNOWN,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-6042,6.204602273262421,EXTREME_OUTLIER
TXN00035725,CUST000358,ACC0007375,2024-07-30 20:59:37,407182.13,SAR,POS,TRANSFER,TRAVEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-2509,6.203883027071823,EXTREME_OUTLIER
TXN00049102,CUST001540,ACC0000647,2024-08-09 01:06:49,406868.84,SAR,ONLINE,DEBIT,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4262,6.198948015266028,EXTREME_OUTLIER
TXN00021059,CUST000771,ACC0006008,2024-12-11 19:00:43,406846.46,,MOBILE,CREDIT,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6999,6.198595480668009,EXTREME_OUTLIER
TXN00001269,CUST003846,ACC0001107,2024-02-29 14:36:34,406615.21,SAR,ONLINE,CREDIT,UNKNOWN,Dammam,0,LEGITIMATE,FAILED,****-****-****-1445,6.194952780677297,EXTREME_OUTLIER
TXN00020291,CUST004168,ACC0003956,2024-12-13 16:22:41,406597.76,SAR,MOBILE,CREDIT,FUEL,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-4000,6.194677904505024,EXTREME_OUTLIER
TXN00029752,CUST003512,ACC0003351,2024-04-18 23:02:36,406577.96,SAR,ATM,REFUND,CRYPTO,,0,LEGITIMATE,COMPLETED,****-****-****-3803,6.194366010624739,EXTREME_OUTLIER
TXN00014712,CUST002756,ACC0005452,2024-08-07 03:15:44,406008.07,EUR,ATM,TRANSFER,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9000,6.185388980148169,EXTREME_OUTLIER
TXN00037710,CUST002942,ACC0006034,2024-07-21 09:28:31,405614.05,SAR,ONLINE,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,FAILED,****-****-****-3283,6.1791822919304815,EXTREME_OUTLIER
TXN00000612,CUST006391,ACC0001422,2024-09-10 11:05:14,405568.89,SAR,MOBILE,CREDIT,FUEL,Medina,0,LEGITIMATE,PENDING,****-****-****-9228,6.178470921847971,EXTREME_OUTLIER
TXN00050105,CUST005455,ACC0008035,2024-01-02 11:46:25,405242.75792,SAR,POS,TRANSFER,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-2276,6.173333618821866,EXTREME_OUTLIER
TXN00000720,CUST006607,ACC0004898,2024-06-11 19:17:24,405141.48,SAR,ONLINE,TRANSFER,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8005,6.171738267132165,EXTREME_OUTLIER
TXN00011404,CUST005455,ACC0008035,2024-01-02 11:46:25,404837.92,SAR,POS,TRANSFER,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-4136,6.166956524389763,EXTREME_OUTLIER
TXN00040796,CUST004179,ACC0004465,2024-09-25 20:16:31,404378.01,SAR,POS,CASH_WITHDRAWAL,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2590,6.159711922648236,EXTREME_OUTLIER
TXN00009665,CUST002005,ACC0002359,2024-07-10 03:47:22,404269.71,SAR,POS,TRANSFER,FUEL,Riyadh,1,CARD_NOT_PRESENT,REVERSED,****-****-****-5185,6.1580059576363695,EXTREME_OUTLIER
TXN00016620,CUST002050,ACC0003401,2024-06-14 07:16:17,404022.32,AED,BRANCH,TRANSFER,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8310,6.154109016876577,EXTREME_OUTLIER
TXN00033202,CUST000647,ACC0003875,2024-11-17 04:30:44,403043.6,SAR,ATM,TRANSFER,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7950,6.138692007860752,EXTREME_OUTLIER
TXN00023841,CUST001485,ACC0002893,2024-08-13 05:46:27,403023.99,USD,MOBILE,DEBIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9260,6.138383106901539,EXTREME_OUTLIER
TXN00002731,CUST004988,ACC0008411,2024-04-19 08:35:24,402811.75,SAR,ONLINE,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7745,6.135039856540335,EXTREME_OUTLIER
TXN00030090,CUST003032,ACC0002883,2024-08-31 16:47:39,402528.07,SAR,POS,TRANSFER,UNKNOWN,Riyadh,0,LEGITIMATE,PENDING,****-****-****-9517,6.130571267855513,EXTREME_OUTLIER
TXN00038916,CUST000834,ACC0005464,2024-09-07 22:56:58,402428.87,USD,ONLINE,CASH_WITHDRAWAL,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9004,6.129008648010848,EXTREME_OUTLIER
TXN00010621,CUST001777,ACC0007425,2024-06-09 14:43:15,402302.12,SAR,POS,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2497,6.1270120546105336,EXTREME_OUTLIER
TXN00008011,CUST002947,ACC0006099,2024-12-26 12:01:25,402298.97,SAR,MOBILE,DEBIT,CRYPTO,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4777,6.126962435129578,EXTREME_OUTLIER
TXN00019478,CUST002711,ACC0003742,2024-04-20 18:25:42,401764.31,USD,ATM,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8262,6.118540355228892,EXTREME_OUTLIER
TXN00018728,CUST004713,ACC0001031,2024-09-13 10:46:17,401714.11,SAR,ATM,DEBIT,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1161,6.117749593976854,EXTREME_OUTLIER
TXN00031679,CUST005106,ACC0009490,2024-05-30 04:32:35,401525.52,SAR,,TRANSFER,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5654,6.1147788835282135,EXTREME_OUTLIER
TXN00030819,CUST007570,ACC0007320,2024-07-15 19:54:36,401519.97,SAR,,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5500,6.114691458728435,EXTREME_OUTLIER
TXN00006965,CUST000398,ACC0004028,2024-10-08 03:16:48,401455.1,,POS,CREDIT,UNKNOWN,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5554,6.113669612465095,EXTREME_OUTLIER
TXN00023065,CUST002693,ACC0008273,2024-04-12 20:33:52,401301.33,SAR,ATM,DEBIT,UNKNOWN,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-1012,6.111247394183704,EXTREME_OUTLIER
TXN00001755,CUST002941,ACC0007962,2024-02-15 12:43:36,401171.23,SAR,branch,TRANSFER,FOOD,Dammam,1,MONEY_LAUNDERING,BLOCKED,****-****-****-4484,6.1091980308592,EXTREME_OUTLIER
TXN00006334,CUST007024,ACC0005778,2024-11-15 13:57:47,401043.88,USD,ONLINE,CASH_WITHDRAWAL,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8512,6.1071919861291795,EXTREME_OUTLIER
TXN00012913,CUST006144,ACC0004444,2024-09-29 22:38:02,400952.81,AED,BRANCH,CASH_WITHDRAWAL,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7237,6.105757431802027,EXTREME_OUTLIER
TXN00035946,CUST007577,ACC0004820,2024-04-12 03:45:49,400692.19,USD,,REFUND,RETAIL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-8092,6.101652089222225,EXTREME_OUTLIER
TXN00007895,CUST002078,ACC0005873,2024-11-18 00:47:28,400513.89,SAR,POS,TRANSFER,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-8499,6.098843469078035,EXTREME_OUTLIER
TXN00036000,CUST007236,ACC0001602,2024-12-09 18:39:32,400330.06,SAR,ONLINE,TRANSFER,GAMBLING,Riyadh,0,LEGITIMATE,PENDING,****-****-****-5120,6.095947739178391,EXTREME_OUTLIER
TXN00014055,CUST002305,ACC0009621,2024-02-25 21:21:30,400284.03,EUR,POS,CASH_WITHDRAWAL,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7956,6.0952226646678085,EXTREME_OUTLIER
TXN00020823,CUST007553,ACC0006568,2024-04-22 14:45:26,400240.64,SAR,MOBILE,DEBIT,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1734,6.094539176007929,EXTREME_OUTLIER
TXN00017226,CUST002734,ACC0003352,2024-02-26 11:50:37,400155.81,USD,ATM,CREDIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5380,6.093202915509714,EXTREME_OUTLIER
TXN00021337,CUST000065,ACC0007712,2024-06-07 03:39:31,400143.36,SAR,ONLINE,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4754,6.093006800418323,EXTREME_OUTLIER
TXN00036732,CUST000880,ACC0002880,2024-07-29 17:07:30,399830.01,SAR,,TRANSFER,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3191,6.088070843479557,EXTREME_OUTLIER
TXN00037151,CUST003983,ACC0006126,2024-07-30 06:50:00,399599.61,SAR,POS,TRANSFER,ELECTRONICS,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5956,6.084441532872595,EXTREME_OUTLIER
TXN00039619,CUST005662,ACC0002100,2024-11-07 12:39:08,399449.62,USD,ONLINE,TRANSFER,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8964,6.082078857968349,EXTREME_OUTLIER
TXN00042466,CUST007473,ACC0007850,2024-11-20 10:55:03,399353.18,GBP,POS,TRANSFER,RETAIL,Jeddah,0,LEGITIMATE,PENDING,****-****-****-9330,6.080559714240331,EXTREME_OUTLIER
TXN00044246,CUST004459,ACC0008646,2024-12-30 07:26:14,399070.96,EUR,ATM,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2040,6.076114123791126,EXTREME_OUTLIER
TXN00047360,CUST005227,ACC0006309,2024-03-02 06:53:40,399036.35,SAR,ONLINE,DEBIT,FUEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-2386,6.075568939589273,EXTREME_OUTLIER
TXN00012473,CUST006095,ACC0009646,2024-08-04 22:36:28,399025.82,EUR,POS,CASH_WITHDRAWAL,TRAVEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-7436,6.075403068752939,EXTREME_OUTLIER
TXN00047095,CUST000116,ACC0004212,2024-02-07 14:50:37,398965.18,SAR,ATM,CASH_WITHDRAWAL,UNKNOWN,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-9955,6.074447854364023,EXTREME_OUTLIER
TXN00040097,CUST001621,ACC0009270,2024-11-16 12:12:26,398897.44,SAR,POS,DEBIT,CRYPTO,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-5176,6.073380799240257,EXTREME_OUTLIER
TXN00039820,CUST001332,ACC0006741,2024-08-31 03:16:59,398786.24,SAR,ATM,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3742,6.0716291528014805,EXTREME_OUTLIER
TXN00007393,CUST001118,ACC0003053,2024-12-12 09:18:54,398720.33,USD,MOBILE,TRANSFER,ELECTRONICS,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-8728,6.070590924233318,EXTREME_OUTLIER
TXN00039052,CUST006369,ACC0000091,2024-06-20 12:46:24,398651.21,SAR,POS,CASH_WITHDRAWAL,FOOD,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-2299,6.0695021310512285,EXTREME_OUTLIER
TXN00011805,CUST000955,ACC0003039,2024-01-22 21:22:03,398635.33,SAR,BRANCH,CREDIT,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5404,6.069251985858353,EXTREME_OUTLIER
TXN00008635,CUST006894,ACC0005738,2024-02-16 21:24:23,397908.41,SAR,POS,DEBIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4738,6.057801384875658,EXTREME_OUTLIER
TXN00047007,CUST007820,ACC0009434,2024-09-28 06:38:00,397874.02,SAR,ONLINE,CREDIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1182,6.057259666161364,EXTREME_OUTLIER
TXN00028992,CUST003014,ACC0007665,2024-05-21 16:03:43,397869.43,EUR,BRANCH,CREDIT,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5599,6.057187363489115,EXTREME_OUTLIER
TXN00035215,CUST001871,ACC0006776,2024-06-23 22:49:59,397467.8,EUR,POS,CREDIT,FUEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-2450,6.050860800906328,EXTREME_OUTLIER
TXN00018279,CUST001037,ACC0000796,2024-06-21 14:29:46,397408.93,SAR,ATM,DEBIT,ELECTRONICS,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-5811,6.049933467940044,EXTREME_OUTLIER
TXN00007787,CUST001883,ACC0004786,2024-03-16 04:27:37,397275.06,,pos,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1658,6.047824718760556,EXTREME_OUTLIER
TXN00023161,CUST007904,ACC0000537,2024-02-08 00:48:12,397139.28,SAR,MOBILE,DEBIT,,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4406,6.045685882848173,EXTREME_OUTLIER
TXN00023161,CUST007904,ACC0000537,2024-02-08 00:48:12,397139.28,SAR,MOBILE,DEBIT,,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9634,6.045685882848173,EXTREME_OUTLIER
TXN00049902,CUST004132,ACC0004106,2024-05-25 03:02:45,396887.62,SAR,ONLINE,CREDIT,UNKNOWN,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1902,6.041721680125307,EXTREME_OUTLIER
TXN00049510,CUST005876,ACC0009623,2024-07-22 17:44:03,396877.57,EUR,ONLINE,TRANSFER,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-6841,6.041563370352738,EXTREME_OUTLIER
TXN00012544,CUST007103,ACC0007045,2024-06-11 21:01:10,396788.95,USD,POS,TRANSFER,UNKNOWN,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9106,6.040167408955217,EXTREME_OUTLIER
TXN00006483,CUST003305,ACC0005403,2024-06-16 15:19:39,396376.62,SAR,ONLINE,TRANSFER,GAMBLING,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-4720,6.033672297659345,EXTREME_OUTLIER
TXN00035090,CUST005551,ACC0007878,2024-04-20 21:14:21,396122.96,SAR,ONLINE,TRANSFER,RETAIL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-4999,6.0296765905041285,EXTREME_OUTLIER
TXN00026130,CUST004180,ACC0005978,2024-08-16 18:03:01,396075.56,SAR,,TRANSFER,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1092,6.028929935457383,EXTREME_OUTLIER
TXN00043559,CUST002596,ACC0004577,2024-03-14 05:38:03,395978.21,SAR,MOBILE,DEBIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8908,6.027396457212645,EXTREME_OUTLIER
TXN00031502,CUST006903,ACC0005724,2024-08-09 22:07:27,395864.34,SAR,BRANCH,CREDIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7531,6.025602752356678,EXTREME_OUTLIER
TXN00005159,CUST004105,ACC0009444,2024-11-29 00:41:45,395833.81,SAR,POS,REFUND,GAMBLING,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-4400,6.025121837196823,EXTREME_OUTLIER
TXN00042343,CUST005626,ACC0003240,2024-06-26 18:32:18,395791.06,SAR,MOBILE,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3569,6.024448429955297,EXTREME_OUTLIER
TXN00046910,CUST002745,ACC0007878,2024-05-01 19:44:29,395649.53,AED,POS,DEBIT,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9034,6.022219018799901,EXTREME_OUTLIER
